Year Filter,Order Date,Year of Sale,Returned?,Days to Ship,Approver,Return Notes,Order ID,Return Reason,Category,City,Country,Customer ID,Customer Name,Discount,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
1/1/2022,12/24/2022,1/1/2018,,4,,,,,Technology,Lafayette,United States,CS-12355,Christine Sundaresam,0,70506,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,239.985,3,South,4030,Consumer,12/28/2018,Standard Class,Louisiana,Machines,479.97
1/1/2022,12/24/2022,1/1/2018,,4,,,,,Furniture,Lafayette,United States,CS-12355,Christine Sundaresam,0,70506,FUR-CH-10002439,Iceberg Nesting Folding Chair 19w x 6d x 43h,60.5488,4,South,4031,Consumer,12/28/2018,Standard Class,Louisiana,Chairs,232.88
1/1/2022,11/15/2022,1/1/2018,,5,,,,,Furniture,Miramar,United States,DK-12895,Dana Kaydos,0.2,33023,FUR-FU-10003553,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock,55.016,4,South,4075,Consumer,11/20/2018,Standard Class,Florida,Furnishings,220.064
1/1/2022,11/15/2022,1/1/2018,,5,,,,,Furniture,Miramar,United States,DK-12895,Dana Kaydos,0.2,33023,FUR-FU-10001488,Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped,0,4,South,4076,Consumer,11/20/2018,Standard Class,Florida,Furnishings,339.136
1/1/2022,7/27/2022,1/1/2018,,4,,,,,Furniture,Jacksonville,United States,MG-18145,Mike Gockenbach,0.2,32216,FUR-FU-10001602,Eldon Delta Triangular Chair Mat 52 x 58 Clear,-2.2758,3,South,4126,Consumer,7/31/2018,Second Class,Florida,Furnishings,91.032
1/1/2022,5/6/2022,1/1/2018,,3,,,,,Office Supplies,Arlington,United States,GZ-14470,Gary Zandusky,0,22204,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,18.0378,6,South,4127,Consumer,5/9/2018,First Class,Virginia,Art,54.66
1/1/2022,11/19/2022,1/1/2018,,4,,,,,Office Supplies,Alexandria,United States,DD-13570,Dorothy Dickinson,0,22304,OFF-FA-10000624,OIC Binder Clips,12.53,7,South,4138,Consumer,11/23/2018,Standard Class,Virginia,Fasteners,25.06
1/1/2022,9/21/2022,1/1/2018,,4,,,,,Office Supplies,Columbus,United States,KT-16480,Kean Thornton,0,31907,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,24.144,1,South,4263,Consumer,9/25/2018,Standard Class,Georgia,Appliances,80.48
1/1/2022,12/28/2022,1/1/2018,,6,,,,,Office Supplies,Nashville,United States,EH-14005,Erica Hernandez,0.2,37211,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,-12.9568,1,South,4288,Home Office,1/3/2019,Standard Class,Tennessee,Storage,64.784
1/1/2022,8/23/2022,1/1/2018,,3,,,,,Technology,Tallahassee,United States,PO-18850,Patrick O'Brill,0.2,32303,TEC-PH-10001459,Samsung Galaxy Mega 6.3,327.5922,13,South,4298,Consumer,8/26/2018,Second Class,Florida,Phones,4367.896
1/1/2022,8/23/2022,1/1/2018,,3,,,,,Office Supplies,Tallahassee,United States,PO-18850,Patrick O'Brill,0.2,32303,OFF-PA-10000241,IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case,15.49,2,South,4299,Consumer,8/26/2018,Second Class,Florida,Paper,49.568
1/1/2022,8/23/2022,1/1/2018,,3,,,,,Office Supplies,Tallahassee,United States,PO-18850,Patrick O'Brill,0.2,32303,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,12.1032,6,South,4300,Consumer,8/26/2018,Second Class,Florida,Appliances,161.376
1/1/2022,8/23/2022,1/1/2018,,3,,,,,Furniture,Tallahassee,United States,PO-18850,Patrick O'Brill,0.2,32303,FUR-FU-10001852,Eldon Regeneration Recycled Desk Accessories Smoke,0.4176,2,South,4301,Consumer,8/26/2018,Second Class,Florida,Furnishings,2.784
1/1/2022,8/23/2022,1/1/2018,,3,,,,,Office Supplies,Tallahassee,United States,PO-18850,Patrick O'Brill,0.2,32303,OFF-PA-10000141,Ampad Evidence Wirebond Steno Books 6 x 9,2.943,5,South,4302,Consumer,8/26/2018,Second Class,Florida,Paper,8.72
1/1/2022,12/7/2022,1/1/2018,,4,,,,,Furniture,Richmond,United States,DC-13285,Debra Catini,0,23223,FUR-FU-10000175,DAX Wood Document Frame.,25.5378,6,South,4319,Consumer,12/11/2018,Standard Class,Virginia,Furnishings,82.38
1/1/2022,10/3/2022,1/1/2018,,6,,,,,Office Supplies,Hialeah,United States,PO-18850,Patrick O'Brill,0.2,33012,OFF-PA-10000556,Xerox 208,5.4432,3,South,4330,Consumer,10/9/2018,Standard Class,Florida,Paper,15.552
1/1/2022,10/3/2022,1/1/2018,,6,,,,,Office Supplies,Hialeah,United States,PO-18850,Patrick O'Brill,0.2,33012,OFF-AP-10000804,Hoover Portapower Portable Vacuum,1.12,5,South,4331,Consumer,10/9/2018,Standard Class,Florida,Appliances,17.92
1/1/2022,8/27/2022,1/1/2018,,5,,,,,Office Supplies,Franklin,United States,DK-12895,Dana Kaydos,0.2,37064,OFF-PA-10004888,Xerox 217,1.8144,1,South,4340,Consumer,9/1/2018,Standard Class,Tennessee,Paper,5.184
1/1/2022,12/17/2022,1/1/2018,,4,,,,,Office Supplies,Arlington,United States,GB-14575,Giulietta Baptist,0,22204,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,157.8702,3,South,4342,Consumer,12/21/2018,Standard Class,Virginia,Storage,544.38
1/1/2022,11/24/2022,1/1/2018,,2,,,,,Office Supplies,Asheville,United States,MD-17860,Michael Dominguez,0.7,28806,OFF-BI-10004465,Avery Durable Slant Ring Binders,-12.672,8,South,4355,Corporate,11/26/2018,Second Class,North Carolina,Binders,19.008
1/1/2022,2/17/2022,1/1/2018,,4,,,,,Technology,Lafayette,United States,LL-16840,Lauren Leatherbury,0,70506,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,8.4564,3,South,4362,Consumer,2/21/2018,Second Class,Louisiana,Phones,29.16
1/1/2022,5/18/2022,1/1/2018,,1,,,,,Office Supplies,Sandy Springs,United States,TB-21355,Todd Boyes,0,30328,OFF-AP-10001492,Acco Six-Outlet Power Strip 4' Cord Length,4.4824,2,South,4423,Corporate,5/19/2018,First Class,Georgia,Appliances,17.24
1/1/2022,5/18/2022,1/1/2018,,1,,,,,Furniture,Sandy Springs,United States,TB-21355,Todd Boyes,0,30328,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,75.735,3,South,4424,Corporate,5/19/2018,First Class,Georgia,Bookcases,302.94
1/1/2022,5/18/2022,1/1/2018,,1,,,,,Technology,Sandy Springs,United States,TB-21355,Todd Boyes,0,30328,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,15.6375,5,South,4425,Corporate,5/19/2018,First Class,Georgia,Phones,34.75
1/1/2022,5/18/2022,1/1/2018,,1,,,,,Office Supplies,Sandy Springs,United States,TB-21355,Todd Boyes,0,30328,OFF-BI-10000315,Poly Designer Cover & Back,54.6912,6,South,4426,Corporate,5/19/2018,First Class,Georgia,Binders,113.94
1/1/2022,5/18/2022,1/1/2018,,1,,,,,Technology,Sandy Springs,United States,TB-21355,Todd Boyes,0,30328,TEC-PH-10002350,Apple EarPods with Remote and Mic,15.6744,2,South,4427,Corporate,5/19/2018,First Class,Georgia,Phones,55.98
1/1/2022,6/10/2022,1/1/2018,,4,,,,,Office Supplies,Jacksonville,United States,ND-18460,Neil Ducich,0.2,32216,OFF-ST-10003805,24 Capacity Maxi Data Binder Racks Pearl,84.22,8,South,4520,Corporate,6/14/2018,Standard Class,Florida,Storage,1347.52
1/1/2022,9/26/2022,1/1/2018,,4,,,,,Furniture,Miramar,United States,SJ-20125,Sanjit Jacobs,0.2,33023,FUR-CH-10003298,Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal,-57.6312,4,South,4564,Home Office,9/30/2018,Standard Class,Florida,Chairs,419.136
1/1/2022,12/3/2022,1/1/2018,,7,,,,,Office Supplies,Fayetteville,United States,MC-17575,Matt Collins,0.2,28314,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,4.5216,3,South,4566,Consumer,12/10/2018,Standard Class,North Carolina,Appliances,45.216
1/1/2022,12/3/2022,1/1/2018,,7,,,,,Office Supplies,Fayetteville,United States,MC-17575,Matt Collins,0.7,28314,OFF-BI-10004233,GBC Pre-Punched Binding Paper Plastic White 8-1/2 x 11,-21.1068,6,South,4567,Consumer,12/10/2018,Standard Class,North Carolina,Binders,28.782
1/1/2022,12/3/2022,1/1/2018,,7,,,,,Office Supplies,Fayetteville,United States,MC-17575,Matt Collins,0.2,28314,OFF-PA-10001892,Rediform Wirebound Phone Memo Message Book 11 x 5-3/4,8.8624,4,South,4568,Consumer,12/10/2018,Standard Class,North Carolina,Paper,24.448
1/1/2022,9/9/2022,1/1/2018,,5,,,,,Office Supplies,Columbia,United States,SO-20335,Sean O'Donnell,0.2,38401,OFF-SU-10001225,Staple remover,-1.9872,3,South,4623,Consumer,9/14/2018,Standard Class,Tennessee,Supplies,8.832
1/1/2022,9/9/2022,1/1/2018,,5,,,,,Office Supplies,Columbia,United States,SO-20335,Sean O'Donnell,0.2,38401,OFF-PA-10000357,Xerox 1888,62.1376,4,South,4624,Consumer,9/14/2018,Standard Class,Tennessee,Paper,177.536
1/1/2022,9/9/2022,1/1/2018,,5,,,,,Office Supplies,Columbia,United States,SO-20335,Sean O'Donnell,0.2,38401,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,-3.231,2,South,4625,Consumer,9/14/2018,Standard Class,Tennessee,Storage,258.48
1/1/2022,9/9/2022,1/1/2018,,5,,,,,Furniture,Columbia,United States,SO-20335,Sean O'Donnell,0.2,38401,FUR-FU-10000023,Eldon Wave Desk Accessories,4.2408,3,South,4626,Consumer,9/14/2018,Standard Class,Tennessee,Furnishings,14.136
1/1/2022,11/20/2022,1/1/2018,,4,,,,,Furniture,Jackson,United States,ES-14020,Erica Smith,0.2,38301,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,-23.5764,2,South,4753,Consumer,11/24/2018,Standard Class,Tennessee,Chairs,209.568
1/1/2022,2/3/2022,1/1/2018,,5,,,,,Office Supplies,Pembroke Pines,United States,SC-20380,Shahid Collister,0.7,33024,OFF-BI-10000301,GBC Instant Report Kit,-2.588,2,South,4755,Consumer,2/8/2018,Standard Class,Florida,Binders,3.882
1/1/2022,2/3/2022,1/1/2018,,5,,,,,Office Supplies,Pembroke Pines,United States,SC-20380,Shahid Collister,0.2,33024,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,40.3536,3,South,4756,Consumer,2/8/2018,Standard Class,Florida,Paper,115.296
1/1/2022,6/2/2022,1/1/2018,,1,,,,,Office Supplies,Jacksonville,United States,CS-11860,Cari Schnelling,0.2,28540,OFF-PA-10004733,Things To Do Today Spiral Book,9.1872,4,South,4769,Consumer,6/3/2018,Same Day,North Carolina,Paper,25.344
1/1/2022,11/20/2022,1/1/2018,,5,,,,,Furniture,Henderson,United States,SC-20050,Sample Company A,0,42420,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,11.5836,2,South,4841,Home Office,11/25/2018,Standard Class,Kentucky,Furnishings,27.58
1/1/2022,9/29/2022,1/1/2018,,5,,,,,Office Supplies,Memphis,United States,JO-15280,Jas O'Carroll,0.2,38109,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,-54.882,5,South,4843,Consumer,10/4/2018,Standard Class,Tennessee,Storage,243.92
1/1/2022,11/2/2022,1/1/2018,,3,,,,,Office Supplies,Henderson,United States,TB-21175,Thomas Boland,0,42420,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,2.6068,2,South,4880,Corporate,11/5/2018,Second Class,Kentucky,Envelopes,5.32
1/1/2022,11/2/2022,1/1/2018,,3,,,,,Furniture,Henderson,United States,TB-21175,Thomas Boland,0,42420,FUR-CH-10000454,Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back,292.776,4,South,4881,Corporate,11/5/2018,Second Class,Kentucky,Chairs,975.92
1/1/2022,11/2/2022,1/1/2018,,3,,,,,Technology,Henderson,United States,TB-21175,Thomas Boland,0,42420,TEC-AC-10004145,Logitech diNovo Edge Keyboard,517.4793,9,South,4882,Corporate,11/5/2018,Second Class,Kentucky,Accessories,2249.91
1/1/2022,11/2/2022,1/1/2018,,3,,,,,Office Supplies,Henderson,United States,TB-21175,Thomas Boland,0,42420,OFF-ST-10001580,Super Decoflex Portable Personal File,16.7776,4,South,4883,Corporate,11/5/2018,Second Class,Kentucky,Storage,59.92
1/1/2022,1/14/2022,1/1/2018,,4,,,,,Office Supplies,Johnson City,United States,BH-11710,Brosina Hoffman,0.2,37604,OFF-EN-10001219,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,6.6468,3,South,4910,Consumer,1/18/2018,Standard Class,Tennessee,Envelopes,18.336
1/1/2022,1/14/2022,1/1/2018,,4,,,,,Office Supplies,Johnson City,United States,BH-11710,Brosina Hoffman,0.2,37604,OFF-PA-10000019,Xerox 1931,12.7008,7,South,4911,Consumer,1/18/2018,Standard Class,Tennessee,Paper,36.288
1/1/2022,1/14/2022,1/1/2018,Yes,4,R Chen,customer found item cheaper at online discount store,CA-2018-127306,No Longer Needed,Technology,Johnson City,United States,BH-11710,Brosina Hoffman,0.2,37604,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,6.999,2,South,4912,Consumer,1/18/2018,Standard Class,Tennessee,Phones,111.984
1/1/2022,1/14/2022,1/1/2018,,4,,,,,Office Supplies,Johnson City,United States,BH-11710,Brosina Hoffman,0.7,37604,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,-4.577,5,South,4913,Consumer,1/18/2018,Standard Class,Tennessee,Binders,5.97
1/1/2022,1/14/2022,1/1/2018,,4,,,,,Office Supplies,Johnson City,United States,BH-11710,Brosina Hoffman,0.7,37604,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,-1.8392,2,South,4914,Consumer,1/18/2018,Standard Class,Tennessee,Binders,2.508
1/1/2022,12/25/2022,1/1/2018,,4,,,,,Office Supplies,Huntsville,United States,MH-18115,Mick Hernandez,0,35810,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,46.1184,2,South,4922,Home Office,12/29/2018,Second Class,Alabama,Paper,96.08
1/1/2022,12/25/2022,1/1/2018,,4,,,,,Office Supplies,Huntsville,United States,MH-18115,Mick Hernandez,0,35810,OFF-FA-10003059,Assorted Color Push Pins,1.1946,2,South,4923,Home Office,12/29/2018,Second Class,Alabama,Fasteners,3.62
1/1/2022,12/25/2022,1/1/2018,,4,,,,,Office Supplies,Huntsville,United States,MH-18115,Mick Hernandez,0,35810,OFF-PA-10000994,Xerox 1915,301.968,6,South,4924,Home Office,12/29/2018,Second Class,Alabama,Paper,629.1
1/1/2022,12/25/2022,1/1/2018,,4,,,,,Technology,Huntsville,United States,MH-18115,Mick Hernandez,0,35810,TEC-PH-10002890,AT&T 17929 Lendline Telephone,23.5248,2,South,4925,Home Office,12/29/2018,Second Class,Alabama,Phones,90.48
1/1/2022,1/6/2022,1/1/2018,,7,,,,,Office Supplies,Tuscaloosa,United States,DP-13390,Dennis Pardue,0,35401,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.5204,7,South,4937,Home Office,1/13/2018,Standard Class,Alabama,Binders,33.74
1/1/2022,3/10/2022,1/1/2018,,5,,,,,Office Supplies,Raleigh,United States,KS-16300,Karen Seio,0.2,27604,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,3.6588,1,South,4997,Corporate,3/15/2018,Standard Class,North Carolina,Appliances,48.784
1/1/2022,3/10/2022,1/1/2018,,5,,,,,Office Supplies,Raleigh,United States,KS-16300,Karen Seio,0.7,27604,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,-10.0372,4,South,4998,Corporate,3/15/2018,Standard Class,North Carolina,Binders,13.092
1/1/2022,5/19/2022,1/1/2018,,0,,,,,Office Supplies,Atlanta,United States,JC-15775,John Castell,0,30318,OFF-PA-10003129,Tops White Computer Printout Paper,91.9508,4,South,5053,Consumer,5/19/2018,Same Day,Georgia,Paper,195.64
1/1/2022,11/30/2022,1/1/2018,,7,,,,,Technology,Burlington,United States,SC-20380,Shahid Collister,0.2,27217,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,81.5949,3,South,5066,Consumer,12/7/2018,Standard Class,North Carolina,Accessories,383.976
1/1/2022,11/30/2022,1/1/2018,,7,,,,,Furniture,Burlington,United States,SC-20380,Shahid Collister,0.4,27217,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,-653.2834,7,South,5067,Consumer,12/7/2018,Standard Class,North Carolina,Tables,1781.682
1/1/2022,4/25/2022,1/1/2018,,1,,,,,Office Supplies,Nashville,United States,PN-18775,Parhena Norris,0.2,37211,OFF-AR-10004078,Newell 312,5.256,9,South,5108,Home Office,4/26/2018,First Class,Tennessee,Art,42.048
1/1/2022,4/25/2022,1/1/2018,,1,,,,,Office Supplies,Nashville,United States,PN-18775,Parhena Norris,0.2,37211,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,6.792,5,South,5109,Home Office,4/26/2018,First Class,Tennessee,Art,67.92
1/1/2022,9/24/2022,1/1/2018,,3,,,,,Office Supplies,Columbus,United States,AG-10675,Anna Gayman,0,31907,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,10.0725,3,South,5184,Consumer,9/27/2018,First Class,Georgia,Storage,40.29
1/1/2022,9/24/2022,1/1/2018,,3,,,,,Office Supplies,Columbus,United States,AG-10675,Anna Gayman,0,31907,OFF-BI-10002827,Avery Durable Poly Binders,17.8066,7,South,5185,Consumer,9/27/2018,First Class,Georgia,Binders,38.71
1/1/2022,12/14/2022,1/1/2018,,6,,,,,Technology,Fayetteville,United States,KL-16555,Kelly Lampkin,0,72701,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,70.312,4,South,5276,Corporate,12/20/2018,Standard Class,Arkansas,Accessories,159.8
1/1/2022,12/14/2022,1/1/2018,,6,,,,,Technology,Fayetteville,United States,KL-16555,Kelly Lampkin,0,72701,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,8.5025,5,South,5277,Corporate,12/20/2018,Standard Class,Arkansas,Accessories,44.75
1/1/2022,6/20/2022,1/1/2018,,3,,,,,Office Supplies,Miami,United States,PJ-19015,Pauline Johnson,0.2,33180,OFF-ST-10004835,Plastic Stacking Crates & Casters,0.3348,1,South,5293,Consumer,6/23/2018,First Class,Florida,Storage,4.464
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Furniture,Knoxville,United States,Dp-13240,Dean percer,0.2,37918,FUR-FU-10002364,Eldon Expressions Wood Desk Accessories Oak,1.3284,2,South,5317,Home Office,10/5/2018,First Class,Tennessee,Furnishings,11.808
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Furniture,Knoxville,United States,Dp-13240,Dean percer,0.2,37918,FUR-FU-10004864,Eldon 500 Class Desk Accessories,1.5691,1,South,5318,Home Office,10/5/2018,First Class,Tennessee,Furnishings,9.656
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Office Supplies,Knoxville,United States,Dp-13240,Dean percer,0.2,37918,OFF-PA-10003172,Xerox 1996,7.2576,4,South,5319,Home Office,10/5/2018,First Class,Tennessee,Paper,20.736
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Office Supplies,Knoxville,United States,Dp-13240,Dean percer,0.7,37918,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,-21.888,3,South,5320,Home Office,10/5/2018,First Class,Tennessee,Binders,27.36
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Furniture,Knoxville,United States,Dp-13240,Dean percer,0.4,37918,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,-1002.7836,7,South,5321,Home Office,10/5/2018,First Class,Tennessee,Tables,2314.116
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Office Supplies,Knoxville,United States,Dp-13240,Dean percer,0.7,37918,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',-26.2476,4,South,5322,Home Office,10/5/2018,First Class,Tennessee,Binders,34.236
1/1/2022,10/2/2022,1/1/2018,,3,,,,,Furniture,Knoxville,United States,Dp-13240,Dean percer,0.2,37918,FUR-FU-10003691,Eldon Image Series Desk Accessories Ebony,5.928,2,South,5323,Home Office,10/5/2018,First Class,Tennessee,Furnishings,19.76
1/1/2022,4/14/2022,1/1/2018,,4,,,,,Furniture,Fayetteville,United States,DW-13585,Dorothy Wardle,0.2,28314,FUR-BO-10003433,Sauder Cornerstone Collection Library,-32.2192,8,South,5361,Corporate,4/18/2018,Standard Class,North Carolina,Bookcases,198.272
1/1/2022,3/12/2022,1/1/2018,,5,,,,,Office Supplies,Rogers,United States,GA-14725,Guy Armstrong,0,72756,OFF-BI-10000829,Avery Non-Stick Binders,18.5886,9,South,5387,Consumer,3/17/2018,Standard Class,Arkansas,Binders,40.41
1/1/2022,11/3/2022,1/1/2018,,2,,,,,Office Supplies,Richmond,United States,PJ-18835,Patrick Jones,0,40475,OFF-PA-10001215,Xerox 1963,11.88,5,South,5424,Corporate,11/5/2018,Second Class,Kentucky,Paper,26.4
1/1/2022,11/13/2022,1/1/2018,,5,,,,,Office Supplies,Jupiter,United States,TC-21295,Toby Carlisle,0.2,33458,OFF-AR-10002335,DIXON Oriole Pencils,0.1548,1,South,5441,Consumer,11/18/2018,Second Class,Florida,Art,2.064
1/1/2022,1/30/2022,1/1/2018,,5,,,,,Furniture,Miami,United States,EB-13870,Emily Burns,0.2,33142,FUR-CH-10002044,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms Plum,-68.1096,4,South,5485,Consumer,2/4/2018,Standard Class,Florida,Chairs,419.136
1/1/2022,4/1/2022,1/1/2018,,3,,,,,Technology,Jacksonville,United States,BF-11020,Barry Französisch,0.2,32216,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,-5.6943,3,South,5488,Corporate,4/4/2018,Second Class,Florida,Phones,23.976
1/1/2022,4/1/2022,1/1/2018,,3,,,,,Office Supplies,Jacksonville,United States,BF-11020,Barry Französisch,0.2,32216,OFF-LA-10000262,Avery 494,2.0358,3,South,5489,Corporate,4/4/2018,Second Class,Florida,Labels,6.264
1/1/2022,4/1/2022,1/1/2018,,3,,,,,Office Supplies,Jacksonville,United States,BF-11020,Barry Französisch,0.2,32216,OFF-AP-10002222,Staple holder,1.8207,3,South,5490,Corporate,4/4/2018,Second Class,Florida,Appliances,20.808
1/1/2022,4/1/2022,1/1/2018,,3,,,,,Furniture,Jacksonville,United States,BF-11020,Barry Französisch,0.2,32216,FUR-CH-10003774,Global Wood Trimmed Manager's Task Chair Khaki,-19.1058,3,South,5491,Corporate,4/4/2018,Second Class,Florida,Chairs,218.352
1/1/2022,10/2/2022,1/1/2018,,4,,,,,Furniture,Montgomery,United States,JW-15220,Jane Waco,0,36116,FUR-FU-10002963,Master Caster Door Stop Gray,3.4544,2,South,5556,Corporate,10/6/2018,Second Class,Alabama,Furnishings,10.16
1/1/2022,3/31/2022,1/1/2018,,2,,,,,Office Supplies,Atlanta,United States,JE-15610,Jim Epp,0,30318,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,17.27,1,South,5562,Corporate,4/2/2018,Second Class,Georgia,Binders,34.54
1/1/2022,3/31/2022,1/1/2018,,2,,,,,Technology,Atlanta,United States,JE-15610,Jim Epp,0,30318,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,1439.976,5,South,5563,Corporate,4/2/2018,Second Class,Georgia,Copiers,2999.95
1/1/2022,3/31/2022,1/1/2018,,2,,,,,Office Supplies,Atlanta,United States,JE-15610,Jim Epp,0,30318,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,30.7776,4,South,5564,Corporate,4/2/2018,Second Class,Georgia,Binders,64.12
1/1/2022,8/31/2022,1/1/2018,,5,,,,,Technology,Monroe,United States,BG-11035,Barry Gonzalez,0,71203,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,217.767,2,South,5610,Consumer,9/5/2018,Standard Class,Louisiana,Accessories,659.9
